2458563.64340089	-0.00364952290	0.00291741341
2458563.64374883	-0.00589044131	0.00254221955
2458563.64409413	-0.01239333988	0.00277224079
2458563.64445087	-0.02496583538	0.00126079838
2458563.64479392	-0.01065530840	-0.00083025901
2458563.64513988	-0.00589007073	-0.00189261794
2458563.64548440	-0.00363630094	-0.00273366216
2458563.64583591	-0.00010197396	0.00240578047
2458563.64725318	0.00039777270	0.00294710934
2458563.64757744	0.00052472747	0.00288265177
2458563.64792087	0.00110669445	0.00445210658
2458563.64826859	0.00111283743	0.00392856152
2458564.62396001	-0.00097636298	0.00101281132
2458564.62430838	-0.00153591986	0.00118182399
2458564.62465857	-0.00702447339	0.00001927226
2458564.62500146	-0.00351430732	0.00076632256
2458564.62534891	-0.00365751813	0.00053639582
2458564.62708747	-0.00326782519	-0.00244538103
2458564.62569089	-0.00582613432	-0.00184377089
2458564.62604826	-0.00568909896	-0.00296876113
2458564.62639432	-0.00485623013	-0.00310616663
2458564.62674271	-0.00352691642	-0.00200735094
2458564.62743123	-0.00085856317	0.00092748033
2458564.62778359	-0.00151549370	-0.00099648216
2458564.62813189	-0.00075417271	-0.00048002957
2458565.67360973	0.00216511715	-0.00346330531
2458565.67431056	-0.00145641639	0.01463897102
2458565.67396220	-0.00076616267	-0.00323295726
2458565.67465395	0.00179918151	-0.00377845656
2458565.67500426	-0.00051523123	-0.00233606844
2458565.67535167	-0.00084014528	-0.00107877024
2458565.67569959	-0.00108943772	0.00106117435
2458565.67604826	0.00072699768	-0.00156563337
2458565.67638462	-0.00003051515	0.00126079770
