2458563.64340278	0.423490955288596	1.150647178732370
2458563.64375000	0.284549553886032	1.215655166784080
2458563.64409722	0.038125229616629	1.282365284570810
2458563.64445602	5.842856752189960	1.329465148172170
2458563.64479167	5.223805049753460	1.299622265947140
2458563.64513889	4.752721633498740	1.162649093286000
2458563.64548611	4.498828418786850	0.944617053122424
2458563.64583333	4.355924127762580	0.682017549670960
2458563.64725694	4.120944173489930	-0.176513085884289
2458563.64758102	4.094511075574670	-0.286276887048109
2458563.64791667	4.071313658394990	-0.378622978592110
2458563.64827546	4.050394034642840	-0.457213280325798
2458564.62395833	6.086240315839980	0.941581570378703
2458564.62430556	5.917271670465510	0.930169125071965
2458564.62466435	5.721470182199890	0.895071551270027
2458564.62500000	5.528418988132890	0.832997511432800
2458564.62534722	5.333287579763680	0.733491478903856
2458564.62708333	4.670088437123090	-0.068206203549560
2458564.62569444	5.154901872529060	0.597790616360835
2458564.62605324	4.995525665806620	0.428731994900099
2458564.62640046	4.866280416628900	0.253553236790904
2458564.62674769	4.759003734083780	0.084035858154275
2458564.62743056	4.598173978763050	-0.195111774287799
2458564.62778935	4.533357909733880	-0.309208761981410
2458564.62813657	4.480099093361490	-0.401542939907937
2458565.67361111	1.960688816081990	1.165401443482480
2458565.67431713	2.554411487962780	1.131883400507580
2458565.67395833	2.244592556256880	1.167895409027840
2458565.67465278	2.834417229857550	1.049320894329960
2458565.67500000	3.053305552114110	0.923495012192277
2458565.67534722	3.213170262531540	0.765767858869639
2458565.67570602	3.328420184185760	0.591554450223704
2458565.67605324	3.414819045359640	0.410928108493997
2458565.67638889	3.474782307561450	0.253045749149631
